x,y,T,u,v,p
5.4,5,300,0.102275,-0.000154573,-0.0242547
5.4,5,300,0.102275,-0.000154573,-0.0242547
5.45,5,300,0.101811,-0.000162102,-0.0272507
5.45,5,300,0.101811,-0.000162102,-0.0272507
5.5,5,300,0.101322,-0.000169604,-0.0301835
5.5,5,300,0.101322,-0.000169604,-0.0301835
5.55,0,414.449,-0.000124395,5.05E-05,-0.466945
5.55,0.05,414.087,0.000250018,-0.000261293,-0.46716
5.55,0.05,414.087,0.000250018,-0.000261293,-0.46716
5.55,0,414.449,-0.000124395,5.05E-05,-0.466945
5.5,0,446.038,-8.90E-05,8.85E-05,-0.467156
5.5,0.05,458.09,0,0,-0.467369
5.5,0.05,458.09,0,0,-0.467369
5.5,0,446.038,-8.90E-05,8.85E-05,-0.467156
5.6,0,381.565,0.000419195,-0.000233907,-0.466481
5.6,0.05,381.438,0.00151865,-0.00107342,-0.466733
5.6,0.05,381.438,0.00151865,-0.00107342,-0.466733
5.6,0,381.565,0.000419195,-0.000233907,-0.466481
5.65,0,358.144,0.00175446,-0.00051022,-0.466029
5.65,0.05,358.285,0.00396661,-0.00183194,-0.466354
5.65,0.05,358.285,0.00396661,-0.00183194,-0.466354
5.65,0,358.144,0.00175446,-0.00051022,-0.466029
5.7,0,341.815,0.00368837,-0.0006993,-0.465741
5.7,0.05,342.153,0.00729567,-0.00236777,-0.466132
5.7,0.05,342.153,0.00729567,-0.00236777,-0.466132
5.7,0,341.815,0.00368837,-0.0006993,-0.465741
5.75,0,330.37,0.00599623,-0.000797919,-0.465715
5.75,0.05,330.831,0.0111848,-0.00266063,-0.466149
5.75,0.05,330.831,0.0111848,-0.00266063,-0.466149
5.75,0,330.37,0.00599623,-0.000797919,-0.465715
5.8,0,322.205,0.00846549,-0.000820652,-0.465998
5.8,0.05,322.731,0.0153234,-0.00273793,-0.466447
5.8,0.05,322.731,0.0153234,-0.00273793,-0.466447
5.8,0,322.205,0.00846549,-0.000820652,-0.465998
5.85,0,316.26,0.0109189,-0.000786921,-0.466594
5.85,0.05,316.812,0.0194425,-0.002646,-0.467033
5.85,0.05,316.812,0.0194425,-0.002646,-0.467033
5.85,0,316.26,0.0109189,-0.000786921,-0.466594
5.9,0,311.859,0.013226,-0.00071651,-0.46748
5.9,0.05,312.409,0.0233362,-0.00243668,-0.467893
5.9,0.05,312.409,0.0233362,-0.00243668,-0.467893
5.9,0,311.859,0.013226,-0.00071651,-0.46748
5.95,0,308.57,0.0153041,-0.000627176,-0.468624
5.95,0.05,309.094,0.0268667,-0.0021592,-0.468997
5.95,0.05,309.094,0.0268667,-0.0021592,-0.468997
5.95,0,308.57,0.0153041,-0.000627176,-0.468624
6,0,306.108,0.0171122,-0.000533432,-0.469984
6,0.05,306.587,0.0299582,-0.00185551,-0.470308
6,0.05,306.587,0.0299582,-0.00185551,-0.470308
6,0,306.108,0.0171122,-0.000533432,-0.469984
6.05,0,304.279,0.0186434,-0.000446006,-0.47152
6.05,0.05,304.699,0.0325865,-0.00155796,-0.471795
6.05,0.05,304.699,0.0325865,-0.00155796,-0.471795
6.05,0,304.279,0.0186434,-0.000446006,-0.47152
6.1,0,302.943,0.0199157,-0.000371825,-0.473204
6.1,0.05,303.295,0.0347661,-0.0012886,-0.473428
6.1,0.05,303.295,0.0347661,-0.0012886,-0.473428
6.1,0,302.943,0.0199157,-0.000371825,-0.473204
6.15,0,301.989,0.0209617,-0.000314382,-0.475014
6.15,0.05,302.271,0.0365363,-0.00105971,-0.475192
6.15,0.05,302.271,0.0365363,-0.00105971,-0.475192
6.15,0,301.989,0.0209617,-0.000314382,-0.475014
6.2,0,301.331,0.0218216,-0.000274326,-0.476942
6.2,0.05,301.545,0.0379491,-0.000875128,-0.477077
6.2,0.05,301.545,0.0379491,-0.000875128,-0.477077
6.2,0,301.331,0.0218216,-0.000274326,-0.476942
6.25,0,300.894,0.0225352,-0.000250138,-0.47899
6.25,0.05,301.049,0.0390582,-0.000731914,-0.479086
6.25,0.05,301.049,0.0390582,-0.000731914,-0.479086
6.25,0,300.894,0.0225352,-0.000250138,-0.47899
6.3,0,300.62,0.0231377,-0.000238808,-0.481173
6.3,0.05,300.727,0.0399107,-0.000622216,-0.481233
6.3,0.05,300.727,0.0399107,-0.000622216,-0.481233
6.3,0,300.62,0.0231377,-0.000238808,-0.481173
6.35,0,300.459,0.0236546,-0.000236445,-0.48351
6.35,0.05,300.529,0.0405405,-0.00053502,-0.483537
6.35,0.05,300.529,0.0405405,-0.00053502,-0.483537
6.35,0,300.459,0.0236546,-0.000236445,-0.48351
6.4,0,300.375,0.0241011,-0.000238832,-0.486032
6.4,0.05,300.42,0.0409654,-0.000457892,-0.486024
6.4,0.05,300.42,0.0409654,-0.000457892,-0.486024
6.4,0,300.375,0.0241011,-0.000238832,-0.486032
6.45,0,300.339,0.0244807,-0.000241851,-0.488769
6.45,0.05,300.368,0.0411853,-0.000378322,-0.488725
6.45,0.05,300.368,0.0411853,-0.000378322,-0.488725
6.45,0,300.339,0.0244807,-0.000241851,-0.488769
6.5,0,300.332,0.0247863,-0.000241869,-0.491757
6.5,0.05,300.353,0.0411827,-0.000284712,-0.491674
6.5,0.05,300.353,0.0411827,-0.000284712,-0.491674
6.5,0,300.332,0.0247863,-0.000241869,-0.491757
6.55,0,300.341,0.0250007,-0.00023582,-0.495032
6.55,0.05,300.358,0.0409248,-0.000167276,-0.494906
6.55,0.05,300.358,0.0409248,-0.000167276,-0.494906
6.55,0,300.341,0.0250007,-0.00023582,-0.495032
6.6,0,300.359,0.0250986,-0.000221554,-0.498631
6.6,0.05,300.375,0.0403654,-1.85E-05,-0.498455
6.6,0.05,300.375,0.0403654,-1.85E-05,-0.498455
6.6,0,300.359,0.0250986,-0.000221554,-0.498631
6.65,0,300.38,0.0250481,-0.000196773,-0.502586
6.65,0.05,300.397,0.0394487,0.000167961,-0.502353
6.65,0.05,300.397,0.0394487,0.000167961,-0.502353
6.65,0,300.38,0.0250481,-0.000196773,-0.502586
6.7,0,300.402,0.0248141,-0.000159664,-0.506929
6.7,0.05,300.421,0.0381121,0.000396593,-0.506631
6.7,0.05,300.421,0.0381121,0.000396593,-0.506631
6.7,0,300.402,0.0248141,-0.000159664,-0.506929
6.75,0,300.424,0.0243578,-0.000109592,-0.511687
6.75,0.05,300.445,0.0362889,0.000669697,-0.511318
6.75,0.05,300.445,0.0362889,0.000669697,-0.511318
6.75,0,300.424,0.0243578,-0.000109592,-0.511687
6.8,0,300.447,0.023639,-4.58E-05,-0.516884
6.8,0.05,300.47,0.0339111,0.000988702,-0.516436
6.8,0.05,300.47,0.0339111,0.000988702,-0.516436
6.8,0,300.447,0.023639,-4.58E-05,-0.516884
6.85,0,300.467,0.0226163,3.25E-05,-0.522539
6.85,0.05,300.494,0.0309111,0.0013541,-0.522004
6.85,0.05,300.494,0.0309111,0.0013541,-0.522004
6.85,0,300.467,0.0226163,3.25E-05,-0.522539
6.9,0,300.487,0.0212486,0.000125827,-0.528663
6.9,0.05,300.517,0.0272237,0.00176539,-0.528036
6.9,0.05,300.517,0.0272237,0.00176539,-0.528036
6.9,0,300.487,0.0212486,0.000125827,-0.528663
6.95,0,300.507,0.0194961,0.000234585,-0.535262
6.95,0.05,300.538,0.0227889,0.00222095,-0.534537
6.95,0.05,300.538,0.0227889,0.00222095,-0.534537
6.95,0,300.507,0.0194961,0.000234585,-0.535262
7,0,300.525,0.0173206,0.00035891,-0.542332
7,0.05,300.559,0.0175535,0.00271791,-0.541505
7,0.05,300.559,0.0175535,0.00271791,-0.541505
7,0,300.525,0.0173206,0.00035891,-0.542332
7.05,0,300.542,0.0146876,0.000498587,-0.549858
7.05,0.05,300.579,0.0114739,0.00325192,-0.548927
7.05,0.05,300.579,0.0114739,0.00325192,-0.548927
7.05,0,300.542,0.0146876,0.000498587,-0.549858
7.1,0,300.558,0.011567,0.000652932,-0.557815
7.1,0.05,300.598,0.00451792,0.00381707,-0.55678
7.1,0.05,300.598,0.00451792,0.00381707,-0.55678
7.1,0,300.558,0.011567,0.000652932,-0.557815
7.15,0,300.573,0.00793518,0.000820684,-0.566163
7.15,0.05,300.616,-0.00333189,0.00440572,-0.565027
7.15,0.05,300.616,-0.00333189,0.00440572,-0.565027
7.15,0,300.573,0.00793518,0.000820684,-0.566163
7.2,0,300.587,0.00377562,0.000999958,-0.57485
7.2,0.05,300.633,-0.0120771,0.00500861,-0.573616
7.2,0.05,300.633,-0.0120771,0.00500861,-0.573616
7.2,0,300.587,0.00377562,0.000999958,-0.57485
7.25,0,300.6,-0.000919525,0.00118848,-0.583811
7.25,0.05,300.649,-0.0217019,0.00561538,-0.582485
7.25,0.05,300.649,-0.0217019,0.00561538,-0.582485
7.25,0,300.6,-0.000919525,0.00118848,-0.583811
7.3,0,300.613,-0.00614817,0.00138358,-0.592962
7.3,0.05,300.664,-0.0321717,0.00621474,-0.591555
7.3,0.05,300.664,-0.0321717,0.00621474,-0.591555
7.3,0,300.613,-0.00614817,0.00138358,-0.592962
7.35,0,300.625,-0.0118976,0.0015819,-0.602209
7.35,0.05,300.678,-0.0434328,0.00679455,-0.600731
7.35,0.05,300.678,-0.0434328,0.00679455,-0.600731
7.35,0,300.625,-0.0118976,0.0015819,-0.602209
7.4,0,300.635,-0.0181444,0.00177969,-0.611445
7.4,0.05,300.692,-0.0554141,0.0073425,-0.60991
7.4,0.05,300.692,-0.0554141,0.0073425,-0.60991
7.4,0,300.635,-0.0181444,0.00177969,-0.611445
7.45,0,300.646,-0.024855,0.00197311,-0.620551
7.45,0.05,300.706,-0.068028,0.00784678,-0.618973
7.45,0.05,300.706,-0.068028,0.00784678,-0.618973
7.45,0,300.646,-0.024855,0.00197311,-0.620551
7.5,0,300.656,-0.0319858,0.00215827,-0.629398
7.5,0.05,300.718,-0.0811729,0.00829654,-0.627793
7.5,0.05,300.718,-0.0811729,0.00829654,-0.627793
7.5,0,300.656,-0.0319858,0.00215827,-0.629398
7.55,0,300.664,-0.0394841,0.00233138,-0.637852
7.55,0.05,300.73,-0.0947358,0.00868224,-0.636238
7.55,0.05,300.73,-0.0947358,0.00868224,-0.636238
7.55,0,300.664,-0.0394841,0.00233138,-0.637852
7.6,0,300.672,-0.04729,0.00248889,-0.645777
7.6,0.05,300.741,-0.108596,0.0089961,-0.64417
7.6,0.05,300.741,-0.108596,0.0089961,-0.64417
7.6,0,300.672,-0.04729,0.00248889,-0.645777
7.65,0,300.68,-0.0553378,0.00262772,-0.653035
7.65,0.05,300.752,-0.122626,0.00923238,-0.651451
7.65,0.05,300.752,-0.122626,0.00923238,-0.651451
7.65,0,300.68,-0.0553378,0.00262772,-0.653035
7.7,0,300.687,-0.0635575,0.00274525,-0.659488
7.7,0.05,300.762,-0.136702,0.00938748,-0.657943
7.7,0.05,300.762,-0.136702,0.00938748,-0.657943
7.7,0,300.687,-0.0635575,0.00274525,-0.659488
7.75,0,300.693,-0.0718772,0.00283951,-0.665007
7.75,0.05,300.772,-0.150696,0.00945988,-0.663516
7.75,0.05,300.772,-0.150696,0.00945988,-0.663516
7.75,0,300.693,-0.0718772,0.00283951,-0.665007
7.8,0,300.7,-0.0802247,0.00290918,-0.669471
7.8,0.05,300.782,-0.164489,0.00945019,-0.668045
7.8,0.05,300.782,-0.164489,0.00945019,-0.668045
7.8,0,300.7,-0.0802247,0.00290918,-0.669471
7.85,0,300.706,-0.088529,0.00295355,-0.672765
7.85,0.05,300.791,-0.177968,0.00936078,-0.671417
7.85,0.05,300.791,-0.177968,0.00936078,-0.671417
7.85,0,300.706,-0.088529,0.00295355,-0.672765
7.9,0,300.711,-0.0967218,0.00297261,-0.67479
7.9,0.05,300.8,-0.191027,0.00919556,-0.673528
7.9,0.05,300.8,-0.191027,0.00919556,-0.673528
7.9,0,300.711,-0.0967218,0.00297261,-0.67479
7.95,0,300.716,-0.104739,0.0029669,-0.675457
7.95,0.05,300.808,-0.203573,0.0089597,-0.674291
7.95,0.05,300.808,-0.203573,0.0089597,-0.674291
7.95,0,300.716,-0.104739,0.0029669,-0.675457
8,0,300.721,-0.112521,0.00293742,-0.674694
8,0.05,300.816,-0.21552,0.00865921,-0.673629
8,0.05,300.816,-0.21552,0.00865921,-0.673629
8,0,300.721,-0.112521,0.00293742,-0.674694
8.05,0,300.725,-0.120014,0.00288559,-0.67244
8.05,0.05,300.824,-0.226795,0.00830052,-0.671481
8.05,0.05,300.824,-0.226795,0.00830052,-0.671481
8.05,0,300.725,-0.120014,0.00288559,-0.67244
8.1,0,300.73,-0.127168,0.00281307,-0.668651
8.1,0.05,300.832,-0.237335,0.00789021,-0.667801
8.1,0.05,300.832,-0.237335,0.00789021,-0.667801
8.1,0,300.73,-0.127168,0.00281307,-0.668651
8.15,0,300.734,-0.133942,0.00272171,-0.663293
8.15,0.05,300.84,-0.247086,0.00743475,-0.662556
8.15,0.05,300.84,-0.247086,0.00743475,-0.662556
8.15,0,300.734,-0.133942,0.00272171,-0.663293
8.2,0,300.737,-0.140296,0.00261336,-0.65635
8.2,0.05,300.847,-0.256005,0.00694021,-0.655726
8.2,0.05,300.847,-0.256005,0.00694021,-0.655726
8.2,0,300.737,-0.140296,0.00261336,-0.65635
8.25,0,300.741,-0.146201,0.00248987,-0.647814
8.25,0.05,300.854,-0.264053,0.006412,-0.647305
8.25,0.05,300.854,-0.264053,0.006412,-0.647305
8.25,0,300.741,-0.146201,0.00248987,-0.647814
8.3,0,300.745,-0.151626,0.00235286,-0.637691
8.3,0.05,300.861,-0.2712,0.00585474,-0.637298
8.3,0.05,300.861,-0.2712,0.00585474,-0.637298
8.3,0,300.745,-0.151626,0.00235286,-0.637691
8.35,0,300.747,-0.156547,0.00220378,-0.625996
8.35,0.05,300.868,-0.277421,0.00527226,-0.625719
8.35,0.05,300.868,-0.277421,0.00527226,-0.625719
8.35,0,300.747,-0.156547,0.00220378,-0.625996
8.4,0,300.75,-0.160942,0.00204371,-0.612756
8.4,0.05,300.875,-0.282695,0.00466749,-0.612594
8.4,0.05,300.875,-0.282695,0.00466749,-0.612594
8.4,0,300.75,-0.160942,0.00204371,-0.612756
8.45,0,300.754,-0.164792,0.00187351,-0.598002
8.45,0.05,300.881,-0.287002,0.00404245,-0.597957
8.45,0.05,300.881,-0.287002,0.00404245,-0.597957
8.45,0,300.754,-0.164792,0.00187351,-0.598002
8.5,0,300.756,-0.16808,0.00169416,-0.58178
8.5,0.05,300.888,-0.290326,0.00339968,-0.581851
8.5,0.05,300.888,-0.290326,0.00339968,-0.581851
8.5,0,300.756,-0.16808,0.00169416,-0.58178
8.55,0,300.758,-0.170788,0.00150655,-0.564139
8.55,0.05,300.894,-0.292653,0.00274012,-0.564326
8.55,0.05,300.894,-0.292653,0.00274012,-0.564326
8.55,0,300.758,-0.170788,0.00150655,-0.564139
8.6,0,300.76,-0.1729,0.00131055,-0.545133
8.6,0.05,300.901,-0.293968,0.00206249,-0.545438
8.6,0.05,300.901,-0.293968,0.00206249,-0.545438
8.6,0,300.76,-0.1729,0.00131055,-0.545133
8.65,0,300.763,-0.1744,0.00110438,-0.524827
8.65,0.05,300.907,-0.294255,0.00136628,-0.525251
8.65,0.05,300.907,-0.294255,0.00136628,-0.525251
8.65,0,300.763,-0.1744,0.00110438,-0.524827
8.7,0,300.764,-0.175271,0.00088831,-0.503292
8.7,0.05,300.913,-0.293494,0.00065143,-0.503834
8.7,0.05,300.913,-0.293494,0.00065143,-0.503834
8.7,0,300.764,-0.175271,0.00088831,-0.503292
8.75,0,300.766,-0.175493,0.000666729,-0.480603
8.75,0.05,300.919,-0.291669,-7.99E-05,-0.481266
8.75,0.05,300.919,-0.291669,-7.99E-05,-0.481266
8.75,0,300.766,-0.175493,0.000666729,-0.480603
8.8,0,300.768,-0.175043,0.000435958,-0.456847
8.8,0.05,300.924,-0.288759,-0.000831481,-0.457633
8.8,0.05,300.924,-0.288759,-0.000831481,-0.457633
8.8,0,300.768,-0.175043,0.000435958,-0.456847
8.85,0,300.768,-0.173904,0.000191519,-0.432122
8.85,0.05,300.928,-0.284747,-0.00160716,-0.433029
8.85,0.05,300.928,-0.284747,-0.00160716,-0.433029
8.85,0,300.768,-0.173904,0.000191519,-0.432122
8.9,0,300.768,-0.172058,-6.43E-05,-0.406527
8.9,0.05,300.932,-0.279612,-0.00240487,-0.407555
8.9,0.05,300.932,-0.279612,-0.00240487,-0.407555
8.9,0,300.768,-0.172058,-6.43E-05,-0.406527
8.95,0,300.768,-0.169482,-0.000331051,-0.380173
8.95,0.05,300.935,-0.273335,-0.00322431,-0.381324
8.95,0.05,300.935,-0.273335,-0.00322431,-0.381324
8.95,0,300.768,-0.169482,-0.000331051,-0.380173
9,0,300.768,-0.166156,-0.000608942,-0.353182
9,0.05,300.938,-0.265895,-0.00406518,-0.354456
9,0.05,300.938,-0.265895,-0.00406518,-0.354456
9,0,300.768,-0.166156,-0.000608942,-0.353182
9.05,0,300.766,-0.162059,-0.000897852,-0.325686
9.05,0.05,300.939,-0.257274,-0.00492685,-0.327083
9.05,0.05,300.939,-0.257274,-0.00492685,-0.327083
9.05,0,300.766,-0.162059,-0.000897852,-0.325686
9.1,0,300.764,-0.157172,-0.00119752,-0.297827
9.1,0.05,300.939,-0.247456,-0.00580834,-0.299348
9.1,0.05,300.939,-0.247456,-0.00580834,-0.299348
9.1,0,300.764,-0.157172,-0.00119752,-0.297827
9.15,0,300.762,-0.151476,-0.00150753,-0.269759
9.15,0.05,300.94,-0.236423,-0.00670849,-0.271402
9.15,0.05,300.94,-0.236423,-0.00670849,-0.271402
9.15,0,300.762,-0.151476,-0.00150753,-0.269759
9.2,0,300.759,-0.144953,-0.00182742,-0.241645
9.2,0.05,300.939,-0.224163,-0.00762616,-0.243409
9.2,0.05,300.939,-0.224163,-0.00762616,-0.243409
9.2,0,300.759,-0.144953,-0.00182742,-0.241645
9.25,0,300.757,-0.137587,-0.00215673,-0.213661
9.25,0.05,300.938,-0.21066,-0.00856049,-0.215545
9.25,0.05,300.938,-0.21066,-0.00856049,-0.215545
9.25,0,300.757,-0.137587,-0.00215673,-0.213661
9.3,0,300.753,-0.129362,-0.00249524,-0.18599
9.3,0.05,300.936,-0.195903,-0.00951147,-0.187994
9.3,0.05,300.936,-0.195903,-0.00951147,-0.187994
9.3,0,300.753,-0.129362,-0.00249524,-0.18599
9.35,0,300.75,-0.120261,-0.00284318,-0.15883
9.35,0.05,300.935,-0.179875,-0.0104804,-0.160954
9.35,0.05,300.935,-0.179875,-0.0104804,-0.160954
9.35,0,300.75,-0.120261,-0.00284318,-0.15883
9.4,0,300.746,-0.110265,-0.00320155,-0.132389
9.4,0.05,300.932,-0.162562,-0.0114707,-0.134632
9.4,0.05,300.932,-0.162562,-0.0114707,-0.134632
9.4,0,300.746,-0.110265,-0.00320155,-0.132389
9.45,0,300.742,-0.0993519,-0.00357262,-0.106885
9.45,0.05,300.93,-0.143937,-0.0124891,-0.10925
9.45,0.05,300.93,-0.143937,-0.0124891,-0.10925
9.45,0,300.742,-0.0993519,-0.00357262,-0.106885
9.5,0,300.738,-0.0874902,-0.00396058,-0.0825519
9.5,0.05,300.927,-0.123967,-0.0135467,-0.0850416
9.5,0.05,300.927,-0.123967,-0.0135467,-0.0850416
9.5,0,300.738,-0.0874902,-0.00396058,-0.0825519
9.55,0,300.734,-0.0746357,-0.00437257,-0.0596373
9.55,0.05,300.924,-0.102598,-0.0146618,-0.0622567
9.55,0.05,300.924,-0.102598,-0.0146618,-0.0622567
9.55,0,300.734,-0.0746357,-0.00437257,-0.0596373
9.6,0,300.732,-0.0607238,-0.00482043,-0.0384103
9.6,0.05,300.922,-0.0797534,-0.015863,-0.0411674
9.6,0.05,300.922,-0.0797534,-0.015863,-0.0411674
9.6,0,300.732,-0.0607238,-0.00482043,-0.0384103
9.65,0,300.729,-0.045659,-0.00532402,-0.0191685
9.65,0.05,300.921,-0.0553167,-0.0171949,-0.0220749
9.65,0.05,300.921,-0.0553167,-0.0171949,-0.0220749
9.65,0,300.729,-0.045659,-0.00532402,-0.0191685
9.7,0,300.729,-0.0292937,-0.00591724,-0.00225043
9.7,0.05,300.921,-0.0291117,-0.018728,-0.00532135
9.7,0.05,300.921,-0.0291117,-0.018728,-0.00532135
9.7,0,300.729,-0.0292937,-0.00591724,-0.00225043
9.75,0,300.729,-0.011385,-0.00665976,0.0119434
9.75,0.05,300.922,-0.000860902,-0.0205785,0.00869142
9.75,0.05,300.922,-0.000860902,-0.0205785,0.00869142
9.75,0,300.729,-0.011385,-0.00665976,0.0119434
9.8,0,300.732,0.00843304,-0.0076651,0.0228818
9.8,0.05,300.926,0.0298361,-0.0229512,0.0194409
9.8,0.05,300.926,0.0298361,-0.0229512,0.0194409
9.8,0,300.732,0.00843304,-0.0076651,0.0228818
9.85,0,300.739,0.0305477,-0.00911343,0.0298003
9.85,0.05,300.933,0.0633164,-0.0261545,0.02618
9.85,0.05,300.933,0.0633164,-0.0261545,0.02618
9.85,0,300.739,0.0305477,-0.00911343,0.0298003
9.9,0,300.75,0.0564617,-0.0113113,0.0321144
9.9,0.05,300.944,0.100554,-0.0305618,0.0283554
9.9,0.05,300.944,0.100554,-0.0305618,0.0283554
9.9,0,300.75,0.0564617,-0.0113113,0.0321144
9.95,0,300.767,0.0955229,-0.0153008,0.0291208
9.95,0.05,300.96,0.153312,-0.0376239,0.0262517
9.95,0.05,300.96,0.153312,-0.0376239,0.0262517
9.95,0,300.767,0.0955229,-0.0153008,0.0291208
10,0,300.777,0.120345,-0.0179537,0.0130772
10,0.05,300.969,0.186295,-0.042132,0
10,0.05,300.969,0.186295,-0.042132,0
10,0,300.777,0.120345,-0.0179537,0.0130772
5.5,0.1,456.581,0,0,-0.467827
5.5,0.1,456.581,0,0,-0.467827
5.55,0.1,412.752,0.00100082,-0.00151109,-0.467592
5.55,0.1,412.752,0.00100082,-0.00151109,-0.467592
5.6,0.1,380.546,0.0036091,-0.00375286,-0.467178
5.6,0.1,380.546,0.0036091,-0.00375286,-0.467178
5.65,0.1,357.879,0.00799507,-0.00575728,-0.466888
5.65,0.1,357.879,0.00799507,-0.00575728,-0.466888
5.7,0.1,342.112,0.0136521,-0.00719019,-0.466758
5.7,0.1,342.112,0.0136521,-0.00719019,-0.466758
5.75,0.1,331.039,0.0201134,-0.0079897,-0.466837
5.75,0.1,331.039,0.0201134,-0.0079897,-0.466837
5.8,0.1,323.116,0.0269324,-0.00820966,-0.46716
5.8,0.1,323.116,0.0269324,-0.00820966,-0.46716
5.85,0.1,317.325,0.0337111,-0.00795984,-0.467737
5.85,0.1,317.325,0.0337111,-0.00795984,-0.467737
5.9,0.1,313.009,0.0401351,-0.00737088,-0.468559
5.9,0.1,313.009,0.0401351,-0.00737088,-0.468559
5.95,0.1,309.741,0.0459836,-0.00657142,-0.469602
5.95,0.1,309.741,0.0459836,-0.00657142,-0.469602
6,0.1,307.24,0.0511238,-0.0056741,-0.470838
6,0.1,307.24,0.0511238,-0.0056741,-0.470838
6.05,0.1,305.32,0.0554971,-0.00476804,-0.47224
6.05,0.1,305.32,0.0554971,-0.00476804,-0.47224
6.1,0.1,303.852,0.0591023,-0.00391606,-0.473787
6.1,0.1,303.852,0.0591023,-0.00391606,-0.473787
6.15,0.1,302.742,0.0619768,-0.00315514,-0.475463
6.15,0.1,302.742,0.0619768,-0.00315514,-0.475463
6.2,0.1,301.923,0.0641787,-0.0024992,-0.477264
6.2,0.1,301.923,0.0641787,-0.0024992,-0.477264
6.25,0.1,301.336,0.0657709,-0.0019431,-0.479192
6.25,0.1,301.336,0.0657709,-0.0019431,-0.479192
6.3,0.1,300.934,0.0668081,-0.00146726,-0.48126
6.3,0.1,300.934,0.0668081,-0.00146726,-0.48126
6.35,0.1,300.674,0.0673276,-0.00104251,-0.483486
6.35,0.1,300.674,0.0673276,-0.00104251,-0.483486
6.4,0.1,300.519,0.0673422,-0.000634817,-0.485894
6.4,0.1,300.519,0.0673422,-0.000634817,-0.485894
6.45,0.1,300.439,0.0668386,-0.000209221,-0.488512
6.45,0.1,300.439,0.0668386,-0.000209221,-0.488512
6.5,0.1,300.407,0.0657772,0.000267263,-0.491372
6.5,0.1,300.407,0.0657772,0.000267263,-0.491372
6.55,0.1,300.406,0.0640943,0.000822869,-0.494507
6.55,0.1,300.406,0.0640943,0.000822869,-0.494507
6.6,0.1,300.423,0.0617065,0.00148003,-0.497947
6.6,0.1,300.423,0.0617065,0.00148003,-0.497947
6.65,0.1,300.448,0.0585163,0.00225551,-0.501727
6.65,0.1,300.448,0.0585163,0.00225551,-0.501727
6.7,0.1,300.477,0.0544161,0.00316027,-0.505876
6.7,0.1,300.477,0.0544161,0.00316027,-0.505876
6.75,0.1,300.508,0.0492944,0.00419995,-0.510422
6.75,0.1,300.508,0.0492944,0.00419995,-0.510422
6.8,0.1,300.539,0.0430408,0.00537572,-0.515389
6.8,0.1,300.539,0.0430408,0.00537572,-0.515389
6.85,0.1,300.569,0.0355502,0.00668457,-0.520799
6.85,0.1,300.569,0.0355502,0.00668457,-0.520799
6.9,0.1,300.599,0.0267276,0.00811932,-0.526666
6.9,0.1,300.599,0.0267276,0.00811932,-0.526666
6.95,0.1,300.628,0.0164928,0.00966843,-0.533
6.95,0.1,300.628,0.0164928,0.00966843,-0.533
7,0.1,300.655,0.00478484,0.0113157,-0.539802
7,0.1,300.655,0.00478484,0.0113157,-0.539802
7.05,0.1,300.682,-0.00843357,0.0130399,-0.547063
7.05,0.1,300.682,-0.00843357,0.0130399,-0.547063
7.1,0.1,300.707,-0.0231719,0.0148153,-0.554763
7.1,0.1,300.707,-0.0231719,0.0148153,-0.554763
7.15,0.1,300.732,-0.0394085,0.0166112,-0.562873
7.15,0.1,300.732,-0.0394085,0.0166112,-0.562873
7.2,0.1,300.756,-0.0570887,0.0183936,-0.571344
7.2,0.1,300.756,-0.0570887,0.0183936,-0.571344
7.25,0.1,300.779,-0.0761235,0.0201258,-0.580118
7.25,0.1,300.779,-0.0761235,0.0201258,-0.580118
7.3,0.1,300.802,-0.0963911,0.0217703,-0.589119
7.3,0.1,300.802,-0.0963911,0.0217703,-0.589119
7.35,0.1,300.824,-0.117738,0.0232899,-0.598258
7.35,0.1,300.824,-0.117738,0.0232899,-0.598258
7.4,0.1,300.846,-0.139985,0.0246496,-0.60743
7.4,0.1,300.846,-0.139985,0.0246496,-0.60743
7.45,0.1,300.868,-0.16293,0.0258184,-0.616518
7.45,0.1,300.868,-0.16293,0.0258184,-0.616518
7.5,0.1,300.889,-0.186357,0.0267704,-0.625396
7.5,0.1,300.889,-0.186357,0.0267704,-0.625396
7.55,0.1,300.91,-0.21004,0.0274859,-0.63393
7.55,0.1,300.91,-0.21004,0.0274859,-0.63393
7.6,0.1,300.93,-0.233751,0.0279523,-0.641978
7.6,0.1,300.93,-0.233751,0.0279523,-0.641978
7.65,0.1,300.951,-0.257266,0.0281636,-0.6494
7.65,0.1,300.951,-0.257266,0.0281636,-0.6494
7.7,0.1,300.971,-0.280372,0.0281208,-0.656055
7.7,0.1,300.971,-0.280372,0.0281208,-0.656055
7.75,0.1,300.99,-0.302867,0.0278307,-0.661807
7.75,0.1,300.99,-0.302867,0.0278307,-0.661807
7.8,0.1,301.01,-0.324569,0.0273055,-0.666528
7.8,0.1,301.01,-0.324569,0.0273055,-0.666528
7.85,0.1,301.029,-0.345315,0.0265615,-0.670101
7.85,0.1,301.029,-0.345315,0.0265615,-0.670101
7.9,0.1,301.047,-0.364961,0.0256178,-0.672419
7.9,0.1,301.047,-0.364961,0.0256178,-0.672419
7.95,0.1,301.066,-0.383387,0.0244954,-0.673391
7.95,0.1,301.066,-0.383387,0.0244954,-0.673391
8,0.1,301.085,-0.40049,0.0232161,-0.672937
